Date,USD,CRUDE,GOLD,SMA,MACD,RSI
27-Jun-19,69.08799835,4100.12689,3416.560753,70.08799835,69.08799835,71.08799835
28-Jun-19,68.95000111,4100.628152,3429.27296,69.95000111,68.95000111,70.95000111
01-Jul-19,68.8849978,4113.095895,3375.92627,69.8849978,68.8849978,70.8849978
02-Jul-19,68.88999955,4015.947494,3384.736194,69.88999955,68.88999955,70.88999955
03-Jul-19,68.79999868,3904.124733,3434.82084,69.79999868,68.79999868,70.79999868
04-Jul-19,68.52700115,3910.28906,3421.821641,69.52700115,68.52700115,70.52700115
05-Jul-19,68.44999906,3910.442656,3470.896533,69.44999906,68.44999906,70.44999906
08-Jul-19,68.56599971,3966.956294,3468.00763,69.56599971,68.56599971,70.56599971
09-Jul-19,68.56499835,3965.254645,3450.953326,69.56499835,68.56499835,70.56499835
10-Jul-19,68.41900042,4065.308929,3463.683281,69.41900042,68.41900042,70.41900042
11-Jul-19,68.40999974,4146.412999,3497.738712,69.40999974,68.40999974,70.40999974
12-Jul-19,68.56000138,4142.870467,3483.59228,69.56000138,68.56000138,70.56000138
15-Jul-19,68.54500075,4123.53524,3491.242219,69.54500075,68.54500075,70.54500075
16-Jul-19,68.65000183,4068.250247,3491.559156,69.65000183,68.65000183,70.65000183
17-Jul-19,68.84600058,3964.660169,3496.9559,69.84600058,68.84600058,70.84600058
18-Jul-19,68.85499785,3871.947396,3513.814562,69.85499785,68.85499785,70.85499785
19-Jul-19,68.85999998,3834.489791,3538.207332,69.85999998,68.85999998,70.85999998
22-Jul-19,68.93000165,3895.741435,3520.506953,69.93000165,68.93000165,70.93000165
23-Jul-19,69.03299819,3887.13212,3511.778505,70.03299819,69.03299819,71.03299819
24-Jul-19,68.97999828,3938.403192,3514.345559,69.97999828,68.97999828,70.97999828
25-Jul-19,69.04100048,3901.650538,3512.123852,70.04100048,69.04100048,71.04100048
26-Jul-19,68.88000153,3878.623696,3494.988187,69.88000153,68.88000153,70.88000153
29-Jul-19,68.75499892,3881.310371,3492.656689,69.75499892,68.75499892,70.75499892
30-Jul-19,68.86200103,3950.285738,3501.24119,69.86200103,68.86200103,70.86200103
31-Jul-19,68.87500124,4029.133065,3507.258271,69.87500124,68.87500124,70.87500124
01-Aug-19,69.01699916,3933.431106,3516.792685,70.01699916,69.01699916,71.01699916
02-Aug-19,69.70000144,3858.764842,3604.408913,70.70000144,69.70000144,71.70000144
05-Aug-19,70.82099809,3895.693324,3706.737737,71.82099809,70.82099809,72.82099809
06-Aug-19,71.03999786,3891.645955,3724.838714,72.03999786,71.03999786,73.03999786
07-Aug-19,71.14499763,3710.789617,3802.816366,72.14499763,71.14499763,73.14499763
08-Aug-19,70.42000108,3708.024557,3786.27249,71.42000108,70.42000108,72.42000108
09-Aug-19,70.92399784,3808.601959,3798.237618,71.92399784,70.92399784,72.92399784
12-Aug-19,71.28300136,3897.125992,3826.037717,72.28300136,71.28300136,73.28300136
13-Aug-19,71.41800156,3964.5878,3825.11571,72.41800156,71.41800156,73.41800156
14-Aug-19,71.27499926,3944.741904,3809.901171,72.27499926,71.27499926,73.27499926
16-Aug-19,71.15500078,3910.170866,3798.872495,72.15500078,71.15500078,73.15500078
19-Aug-19,71.45100194,3965.529893,3780.403898,72.45100194,71.45100194,73.45100194
20-Aug-19,71.54899861,4020.311974,3794.260043,72.54899861,71.54899861,73.54899861
21-Aug-19,71.43900152,4047.38815,3794.418411,72.43900152,71.43900152,73.43900152
22-Aug-19,71.9300006,4012.215899,3810.176983,72.9300006,71.9300006,73.9300006
23-Aug-19,71.51299763,3906.340987,3835.532372,72.51299763,71.51299763,73.51299763
26-Aug-19,72.02500017,3922.102839,3905.532969,73.02500017,72.02500017,74.02500017
27-Aug-19,71.54299935,3884.537987,3889.733826,72.54299935,71.54299935,73.54299935
28-Aug-19,71.82899757,4023.973912,3912.378374,72.82899757,71.82899757,73.82899757
29-Aug-19,71.68999925,4040.50924,3914.660403,72.68999925,71.68999925,73.68999925
30-Aug-19,71.45299815,3997.381627,3880.631767,72.45299815,71.45299815,73.45299815
02-Sep-19,71.96900209,3952.477982,3898.468292,72.96900209,71.96900209,73.96900209
03-Sep-19,72.16999961,3895.026003,3944.430858,73.16999961,72.16999961,74.16999961
04-Sep-19,71.98900066,3985.143075,3962.389004,72.98900066,71.98900066,73.98900066
05-Sep-19,71.92799835,4077.654325,3923.09171,72.92799835,71.92799835,73.92799835
06-Sep-19,71.64500074,4001.175486,3870.568199,72.64500074,71.64500074,73.64500074
09-Sep-19,71.77800212,4111.694016,3853.030023,72.77800212,71.77800212,73.77800212
10-Sep-19,71.87500247,4185.678837,3834.532264,72.87500247,71.87500247,73.87500247
11-Sep-19,71.57700168,4100.981224,3818.047145,72.57700168,71.57700168,73.57700168
12-Sep-19,70.96700205,3916.655237,3804.074925,71.96700205,70.96700205,72.96700205
13-Sep-19,70.98500137,3911.303283,3777.490688,71.98500137,70.98500137,72.98500137
16-Sep-19,71.57999892,4333.181532,3810.235053,72.57999892,71.57999892,73.57999892
17-Sep-19,71.49000177,4353.610897,3810.990133,72.49000177,71.49000177,73.49000177
18-Sep-19,71.14499763,4169.849277,3793.137456,72.14499763,71.14499763,73.14499763
19-Sep-19,71.37499939,4184.694789,3777.890275,72.37499939,71.37499939,73.37499939
20-Sep-19,71.07499869,4187.546629,3770.170412,72.07499869,71.07499869,73.07499869
23-Sep-19,70.79900142,4137.231694,3797.271281,71.79900142,70.79900142,72.79900142
24-Sep-19,70.97100111,4115.714784,3804.682804,71.97100111,70.97100111,72.97100111
25-Sep-19,70.98799962,4008.996924,3804.784136,71.98799962,70.98799962,72.98799962
26-Sep-19,70.96400053,3994.938828,3781.218687,71.96400053,70.96400053,72.96400053
27-Sep-19,70.50899811,3954.10348,3778.361325,71.50899811,70.50899811,72.50899811
30-Sep-19,70.64500229,3918.357622,3756.051939,71.64500229,70.64500229,72.64500229
01-Oct-19,71.10999863,3864.098227,3754.416132,72.10999863,71.10999863,73.10999863
03-Oct-19,71.03000179,3711.519629,3837.681426,72.03000179,71.03000179,73.03000179
04-Oct-19,70.82500077,3750.963947,3836.680197,71.82500077,70.82500077,72.82500077
07-Oct-19,70.97500062,3798.90099,3830.082232,71.97500062,70.97500062,72.97500062
08-Oct-19,71.21999858,3727.578395,3845.991131,72.21999858,71.21999858,73.21999858
09-Oct-19,71.12000206,3780.153049,3844.202174,72.12000206,71.12000206,73.12000206
10-Oct-19,70.99000028,3764.760607,3834.752831,71.99000028,70.99000028,72.99000028
11-Oct-19,70.92399784,3860.651338,3797.732754,71.92399784,70.92399784,72.92399784
14-Oct-19,71.23699987,3815.625698,3807.232218,72.23699987,71.23699987,73.23699987
15-Oct-19,71.49999993,3806.682212,3820.818878,72.49999993,71.49999993,73.49999993
16-Oct-19,71.3640023,3796.529588,3812.25411,72.3640023,71.3640023,73.3640023
17-Oct-19,71.12999818,3779.593906,3812.893681,72.12999818,71.12999818,73.12999818
18-Oct-19,71.09000022,3846.405176,3809.959233,72.09000022,71.09000022,73.09000022
21-Oct-19,70.92499887,3789.553149,3797.992381,71.92499887,70.92499887,72.92499887
22-Oct-19,70.80899776,3840.254662,3789.227983,71.80899776,70.80899776,72.80899776
23-Oct-19,70.72499914,3877.930143,3805.044728,71.72499914,70.72499914,72.72499914
24-Oct-19,70.96499765,3980.032921,3817.347554,71.96499765,70.96499765,72.96499765
25-Oct-19,70.81999999,3979.51638,3841.499721,71.81999999,70.81999999,72.81999999
28-Oct-19,70.74499789,3981.828952,3803.539574,71.74499789,70.74499789,72.74499789
29-Oct-19,70.88999985,3921.444914,3791.152965,71.88999985,70.88999985,72.88999985
30-Oct-19,70.95299882,3914.502828,3801.009548,71.95299882,70.95299882,72.95299882
31-Oct-19,70.97999812,3875.189583,3836.547721,71.97999812,70.97999812,72.97999812
01-Nov-19,70.76000062,3887.080515,3841.558751,71.76000062,70.76000062,72.76000062
04-Nov-19,70.78899789,4016.938516,3843.108921,71.78899789,70.78899789,72.78899789
05-Nov-19,70.77499969,4028.816349,3817.8868,71.77499969,70.77499969,72.77499969
06-Nov-19,71.00999792,4044.989971,3808.682272,72.00999792,71.00999792,73.00999792
07-Nov-19,71.0469983,4055.695942,3790.822419,72.0469983,71.0469983,73.0469983
08-Nov-19,71.35999957,4028.308606,3771.706169,72.35999957,71.35999957,73.35999957
11-Nov-19,71.56999886,4056.800153,3771.250999,72.56999886,71.56999886,73.56999886
12-Nov-19,71.78999817,4095.568187,3765.244534,72.78999817,71.78999817,73.78999817
13-Nov-19,72.14999927,4088.636335,3799.276618,73.14999927,72.14999927,74.14999927
14-Nov-19,71.96599808,4130.1639,3816.677353,72.96599808,71.96599808,73.96599808
15-Nov-19,71.65000064,4092.093532,3799.363227,72.65000064,71.65000064,73.65000064
18-Nov-19,71.94499776,4118.216038,3799.420968,72.94499776,71.94499776,73.94499776
19-Nov-19,71.82999851,4044.67724,3810.409276,72.82999851,71.82999851,73.82999851
20-Nov-19,71.74600136,4030.746003,3817.230981,72.74600136,71.74600136,73.74600136
21-Nov-19,71.75000118,4129.446339,3806.464137,72.75000118,71.75000118,73.75000118
22-Nov-19,71.79199791,4181.473866,3801.341874,72.79199791,71.79199791,73.79199791
25-Nov-19,71.68900221,4144.525639,3777.590577,72.68900221,71.68900221,73.68900221
26-Nov-19,71.48000129,4163.598053,3767.23037,72.48000129,71.48000129,73.48000129
27-Nov-19,71.26000081,4153.488712,3761.420613,72.26000081,71.26000081,73.26000081
28-Nov-19,71.50500006,4148.637428,3768.522287,72.50500006,71.50500006,73.50500006
29-Nov-19,71.74900247,4079.330007,3786.602244,72.74900247,71.74900247,73.74900247
02-12-2019,71.6340024,4029.232828,3787.14718,72.6340024,71.6340024,73.6340024
03-12-2019,71.73999989,4014.015564,3812.719231,72.73999989,71.73999989,73.73999989
04-12-2019,71.47399826,4123.788084,3823.477682,72.47399826,71.47399826,73.47399826
05-12-2019,71.2519988,4177.078032,3809.146523,72.2519988,71.2519988,73.2519988
06-12-2019,71.28300136,4177.645378,3787.491431,72.28300136,71.28300136,73.28300136
09-12-2019,70.96999878,4179.366913,3762.949249,71.96999878,70.96999878,72.96999878
10-12-2019,70.81000055,4181.55767,3760.487058,71.81000055,70.81000055,72.81000055
11-12-2019,70.71000124,4159.748231,3762.977569,71.71000124,70.71000124,72.71000124
12-12-2019,70.57000167,4185.641261,3774.411003,71.57000167,70.57000167,72.57000167
13-12-2019,70.79799894,4225.284437,3764.479128,71.79799894,70.79799894,72.79799894
16-12-2019,70.91499993,4261.695619,3786.688276,71.91499993,70.91499993,72.91499993
17-12-2019,71.035002,4296.742837,3792.044291,72.035002,71.035002,73.035002
